n,d,outlier_fraction,outlier_mag,trial,true_cv,true_M,oracle_decision,in_borderline,s,tau_name,tau,branch_taken,pilot_cv,M_hat,T_used,rel_error,match
1000,3,0.0,10.0,1,0.6645481406412764,5.726033896808133,uniform,0,50,3.0,3.0,uniform_exact,0.6908329839122642,3.521526837047117,1000,0.0,1
1000,3,0.0,10.0,1,0.6645481406412764,5.726033896808133,uniform,0,100,1.5,1.5,uniform_exact,0.6871081086817521,4.0347647015111905,1000,0.0,1
1000,3,0.0,10.0,1,0.6645481406412764,5.726033896808133,uniform,0,100,sqrt(log n),2.628260884878466,uniform_exact,0.6871081086817521,4.0347647015111905,1000,0.0,1
1000,3,0.0,10.0,1,0.6645481406412764,5.726033896808133,uniform,0,100,3.0,3.0,uniform_exact,0.6871081086817521,4.0347647015111905,1000,0.0,1
1000,3,0.0,10.0,2,0.6625855174916219,6.889022080403152,uniform,0,10,1.5,1.5,uniform_exact,0.46658757430984177,1.6850280304141945,1000,0.0,1
1000,3,0.0,10.0,2,0.6625855174916219,6.889022080403152,uniform,0,10,sqrt(log n),2.628260884878466,uniform_exact,0.46658757430984177,1.6850280304141945,1000,0.0,1
1000,3,0.0,10.0,2,0.6625855174916219,6.889022080403152,uniform,0,10,3.0,3.0,uniform_exact,0.46658757430984177,1.6850280304141945,1000,0.0,1
1000,3,0.0,10.0,2,0.6625855174916219,6.889022080403152,uniform,0,30,1.5,1.5,uniform_exact,0.6865815705497685,3.125169953827145,1000,0.0,1
1000,3,0.0,10.0,2,0.6625855174916219,6.889022080403152,uniform,0,30,sqrt(log n),2.628260884878466,uniform_exact,0.6865815705497685,3.125169953827145,1000,0.0,1
1000,3,0.0,10.0,2,0.6625855174916219,6.889022080403152,uniform,0,30,3.0,3.0,uniform_exact,0.6865815705497685,3.125169953827145,1000,0.0,1
1000,3,0.0,10.0,2,0.6625855174916219,6.889022080403152,uniform,0,50,1.5,1.5,uniform_exact,0.5249188828119179,2.9048152274229104,1000,0.0,1
1000,3,0.0,10.0,2,0.6625855174916219,6.889022080403152,uniform,0,50,sqrt(log n),2.628260884878466,uniform_exact,0.5249188828119179,2.9048152274229104,1000,0.0,1
1000,3,0.0,10.0,2,0.6625855174916219,6.889022080403152,uniform,0,50,3.0,3.0,uniform_exact,0.5249188828119179,2.9048152274229104,1000,0.0,1
1000,3,0.0,10.0,2,0.6625855174916219,6.889022080403152,uniform,0,100,1.5,1.5,uniform_exact,0.49048353068842154,2.633620171226554,1000,0.0,1
1000,3,0.0,10.0,2,0.6625855174916219,6.889022080403152,uniform,0,100,sqrt(log n),2.628260884878466,uniform_exact,0.49048353068842154,2.633620171226554,1000,0.0,1
1000,3,0.0,10.0,2,0.6625855174916219,6.889022080403152,uniform,0,100,3.0,3.0,uniform_exact,0.49048353068842154,2.633620171226554,1000,0.0,1
1000,3,0.01,2.0,0,0.6194948810036581,4.431036671722072,uniform,0,10,1.5,1.5,uniform_exact,0.6863991784121322,2.435144139746459,1000,0.0,1
1000,3,0.01,2.0,0,0.6194948810036581,4.431036671722072,uniform,0,10,sqrt(log n),2.628260884878466,uniform_exact,0.6863991784121322,2.435144139746459,1000,0.0,1
1000,3,0.01,2.0,0,0.6194948810036581,4.431036671722072,uniform,0,10,3.0,3.0,uniform_exact,0.6863991784121322,2.435144139746459,1000,0.0,1
1000,3,0.01,2.0,0,0.6194948810036581,4.431036671722072,uniform,0,30,1.5,1.5,uniform_exact,0.6007101728435109,2.7327566832276573,1000,0.0,1
1000,3,0.01,2.0,0,0.6194948810036581,4.431036671722072,uniform,0,30,sqrt(log n),2.628260884878466,uniform_exact,0.6007101728435109,2.7327566832276573,1000,0.0,1
1000,3,0.01,2.0,0,0.6194948810036581,4.431036671722072,uniform,0,30,3.0,3.0,uniform_exact,0.6007101728435109,2.7327566832276573,1000,0.0,1
1000,3,0.01,2.0,0,0.6194948810036581,4.431036671722072,uniform,0,50,1.5,1.5,uniform_exact,0.5327495551785494,2.6298388163907562,1000,0.0,1
1000,3,0.01,2.0,0,0.6194948810036581,4.431036671722072,uniform,0,50,sqrt(log n),2.628260884878466,uniform_exact,0.5327495551785494,2.6298388163907562,1000,0.0,1
1000,3,0.01,2.0,0,0.6194948810036581,4.431036671722072,uniform,0,50,3.0,3.0,uniform_exact,0.5327495551785494,2.6298388163907562,1000,0.0,1
1000,3,0.01,2.0,0,0.6194948810036581,4.431036671722072,uniform,0,100,1.5,1.5,uniform_exact,0.5421753699339935,3.88410806462943,1000,0.0,1
