n,true_cv,true_M,M_hat,tau,tau_name,s,branch_taken,oracle_decision,rel_error,in_borderline
1000,0.6096939094021688,4.754850690421404,3.58264717873581,1.5,1.5,100,uniform_exact,uniform,0.0,0
1000,0.6096939094021688,4.754850690421404,3.58264717873581,2.628260884878466,sqrt(log n),100,uniform_exact,uniform,0.0,0
1000,0.6096939094021688,4.754850690421404,3.58264717873581,3.0,3.0,100,uniform_exact,uniform,0.0,0
1000,0.619980694353103,5.711189635441723,2.5920417479545246,1.5,1.5,10,uniform_exact,uniform,0.0,0
1000,0.619980694353103,5.711189635441723,2.5920417479545246,2.628260884878466,sqrt(log n),10,uniform_exact,uniform,0.0,0
1000,0.619980694353103,5.711189635441723,2.5920417479545246,3.0,3.0,10,uniform_exact,uniform,0.0,0
1000,0.619980694353103,5.711189635441723,1.886050404958893,1.5,1.5,30,uniform_exact,uniform,0.0,0
1000,0.619980694353103,5.711189635441723,1.886050404958893,2.628260884878466,sqrt(log n),30,uniform_exact,uniform,0.0,0
1000,0.619980694353103,5.711189635441723,1.886050404958893,3.0,3.0,30,uniform_exact,uniform,0.0,0
1000,0.619980694353103,5.711189635441723,2.2670847247380896,1.5,1.5,50,uniform_exact,uniform,0.0,0
1000,0.619980694353103,5.711189635441723,2.2670847247380896,2.628260884878466,sqrt(log n),50,uniform_exact,uniform,0.0,0
1000,0.619980694353103,5.711189635441723,2.2670847247380896,3.0,3.0,50,uniform_exact,uniform,0.0,0
1000,0.619980694353103,5.711189635441723,4.499135526783319,1.5,1.5,100,uniform_exact,uniform,0.0,0
1000,0.619980694353103,5.711189635441723,4.499135526783319,2.628260884878466,sqrt(log n),100,uniform_exact,uniform,0.0,0
1000,0.619980694353103,5.711189635441723,4.499135526783319,3.0,3.0,100,uniform_exact,uniform,0.0,0
1000,1.0363964890753734,8.83629684462703,4.400450918254802,1.5,1.5,10,uniform_exact,uniform,0.0,0
1000,1.0363964890753734,8.83629684462703,4.400450918254802,2.628260884878466,sqrt(log n),10,uniform_exact,uniform,0.0,0
1000,1.0363964890753734,8.83629684462703,4.400450918254802,3.0,3.0,10,uniform_exact,uniform,0.0,0
1000,1.0363964890753734,8.83629684462703,3.1377760385838074,1.5,1.5,30,uniform_exact,uniform,0.0,0
1000,1.0363964890753734,8.83629684462703,3.1377760385838074,2.628260884878466,sqrt(log n),30,uniform_exact,uniform,0.0,0
1000,1.0363964890753734,8.83629684462703,3.1377760385838074,3.0,3.0,30,uniform_exact,uniform,0.0,0
1000,1.0363964890753734,8.83629684462703,8.261180990471022,1.5,1.5,50,uniform_exact,uniform,0.0,0
1000,1.0363964890753734,8.83629684462703,8.261180990471022,2.628260884878466,sqrt(log n),50,uniform_exact,uniform,0.0,0
1000,1.0363964890753734,8.83629684462703,8.261180990471022,3.0,3.0,50,uniform_exact,uniform,0.0,0
1000,1.0363964890753734,8.83629684462703,6.977964077048441,1.5,1.5,100,uniform_exact,uniform,0.0,0
1000,1.0363964890753734,8.83629684462703,6.977964077048441,2.628260884878466,sqrt(log n),100,uniform_exact,uniform,0.0,0
1000,1.0363964890753734,8.83629684462703,6.977964077048441,3.0,3.0,100,uniform_exact,uniform,0.0,0
1000,1.0808453099122093,9.327938871539764,2.6493468183914404,1.5,1.5,10,uniform_exact,uniform,0.0,0
1000,1.0808453099122093,9.327938871539764,2.6493468183914404,2.628260884878466,sqrt(log n),10,uniform_exact,uniform,0.0,0
1000,1.0808453099122093,9.327938871539764,2.6493468183914404,3.0,3.0,10,uniform_exact,uniform,0.0,0
1000,1.0808453099122093,9.327938871539764,8.321589425221989,1.5,1.5,30,uniform_exact,uniform,0.0,0
1000,1.0808453099122093,9.327938871539764,8.321589425221989,2.628260884878466,sqrt(log n),30,uniform_exact,uniform,0.0,0
1000,1.0808453099122093,9.327938871539764,8.321589425221989,3.0,3.0,30,uniform_exact,uniform,0.0,0
1000,1.0808453099122093,9.327938871539764,2.8896738829502797,1.5,1.5,50,uniform_exact,uniform,0.0,0
1000,1.0808453099122093,9.327938871539764,2.8896738829502797,2.628260884878466,sqrt(log n),50,uniform_exact,uniform,0.0,0
1000,1.0808453099122093,9.327938871539764,2.8896738829502797,3.0,3.0,50,uniform_exact,uniform,0.0,0
1000,1.0808453099122093,9.327938871539764,4.180093868960521,1.5,1.5,100,uniform_exact,uniform,0.0,0
1000,1.0808453099122093,9.327938871539764,4.180093868960521,2.628260884878466,sqrt(log n),100,uniform_exact,uniform,0.0,0
1000,1.0808453099122093,9.327938871539764,4.180093868960521,3.0,3.0,100,uniform_exact,uniform,0.0,0
1000,1.0555990939448983,9.079803243418585,2.2628610664499873,1.5,1.5,10,uniform_exact,uniform,0.0,0
1000,1.0555990939448983,9.079803243418585,2.2628610664499873,2.628260884878466,sqrt(log n),10,uniform_exact,uniform,0.0,0
1000,1.0555990939448983,9.079803243418585,2.2628610664499873,3.0,3.0,10,uniform_exact,uniform,0.0,0
1000,1.0555990939448983,9.079803243418585,6.194083441925189,1.5,1.5,30,uniform_exact,uniform,0.0,0
1000,1.0555990939448983,9.079803243418585,6.194083441925189,2.628260884878466,sqrt(log n),30,uniform_exact,uniform,0.0,0
1000,1.0555990939448983,9.079803243418585,6.194083441925189,3.0,3.0,30,uniform_exact,uniform,0.0,0
1000,1.0555990939448983,9.079803243418585,9.114713699009496,1.5,1.5,50,uniform_exact,uniform,0.0,0
1000,1.0555990939448983,9.079803243418585,9.114713699009496,2.628260884878466,sqrt(log n),50,uniform_exact,uniform,0.0,0
1000,1.0555990939448983,9.079803243418585,9.114713699009496,3.0,3.0,50,uniform_exact,uniform,0.0,0
1000,1.0555990939448983,9.079803243418585,7.124545338709112,1.5,1.5,100,uniform_exact,uniform,0.0,0
1000,1.0555990939448983,9.079803243418585,7.124545338709112,2.628260884878466,sqrt(log n),100,uniform_exact,uniform,0.0,0
1000,1.0555990939448983,9.079803243418585,7.124545338709112,3.0,3.0,100,uniform_exact,uniform,0.0,0
1000,2.4223349633420703,19.324723385669508,7.561740643216579,1.5,1.5,10,is,uniform,0.01587731099941792,1
1000,2.4223349633420703,19.324723385669508,7.561740643216579,2.628260884878466,sqrt(log n),10,uniform_exact,uniform,0.0,1
1000,2.4223349633420703,19.324723385669508,7.561740643216579,3.0,3.0,10,uniform_exact,uniform,0.0,1
1000,2.4223349633420703,19.324723385669508,2.81425556029038,1.5,1.5,30,uniform_exact,uniform,0.0,1
1000,2.4223349633420703,19.324723385669508,2.81425556029038,2.628260884878466,sqrt(log n),30,uniform_exact,uniform,0.0,1
1000,2.4223349633420703,19.324723385669508,2.81425556029038,3.0,3.0,30,uniform_exact,uniform,0.0,1
1000,2.4223349633420703,19.324723385669508,19.081483234932836,1.5,1.5,50,is,uniform,0.0002525144947683766,1
1000,2.4223349633420703,19.324723385669508,19.081483234932836,2.628260884878466,sqrt(log n),50,is,uniform,0.0002525144947683766,1
1000,2.4223349633420703,19.324723385669508,19.081483234932836,3.0,3.0,50,uniform_exact,uniform,0.0,1
1000,2.4223349633420703,19.324723385669508,14.935035670974889,1.5,1.5,100,is,uniform,0.003777165852972432,1
1000,2.4223349633420703,19.324723385669508,14.935035670974889,2.628260884878466,sqrt(log n),100,uniform_exact,uniform,0.0,1
1000,2.4223349633420703,19.324723385669508,14.935035670974889,3.0,3.0,100,uniform_exact,uniform,0.0,1
1000,2.4594205603819232,19.349043540692758,4.539222435695492,1.5,1.5,10,is,uniform,0.0037857399263903327,1
1000,2.4594205603819232,19.349043540692758,4.539222435695492,2.628260884878466,sqrt(log n),10,uniform_exact,uniform,0.0,1
1000,2.4594205603819232,19.349043540692758,4.539222435695492,3.0,3.0,10,uniform_exact,uniform,0.0,1
1000,2.4594205603819232,19.349043540692758,2.5163965168367577,1.5,1.5,30,uniform_exact,uniform,0.0,1
1000,2.4594205603819232,19.349043540692758,2.5163965168367577,2.628260884878466,sqrt(log n),30,uniform_exact,uniform,0.0,1
1000,2.4594205603819232,19.349043540692758,2.5163965168367577,3.0,3.0,30,uniform_exact,uniform,0.0,1
1000,2.4594205603819232,19.349043540692758,5.237426744776147,1.5,1.5,50,uniform_exact,uniform,0.0,1
1000,2.4594205603819232,19.349043540692758,5.237426744776147,2.628260884878466,sqrt(log n),50,uniform_exact,uniform,0.0,1
1000,2.4594205603819232,19.349043540692758,5.237426744776147,3.0,3.0,50,uniform_exact,uniform,0.0,1
1000,2.4594205603819232,19.349043540692758,4.56714862818751,1.5,1.5,100,uniform_exact,uniform,0.0,1
1000,2.4594205603819232,19.349043540692758,4.56714862818751,2.628260884878466,sqrt(log n),100,uniform_exact,uniform,0.0,1
1000,2.4594205603819232,19.349043540692758,4.56714862818751,3.0,3.0,100,uniform_exact,uniform,0.0,1
1000,2.441556227376376,19.145175988469532,1.8777290844054484,1.5,1.5,10,uniform_exact,uniform,0.0,1
1000,2.441556227376376,19.145175988469532,1.8777290844054484,2.628260884878466,sqrt(log n),10,uniform_exact,uniform,0.0,1
1000,2.441556227376376,19.145175988469532,1.8777290844054484,3.0,3.0,10,uniform_exact,uniform,0.0,1
1000,2.441556227376376,19.145175988469532,14.592374741050456,1.5,1.5,30,is,uniform,0.0135954903117769,1
1000,2.441556227376376,19.145175988469532,14.592374741050456,2.628260884878466,sqrt(log n),30,uniform_exact,uniform,0.0,1
1000,2.441556227376376,19.145175988469532,14.592374741050456,3.0,3.0,30,uniform_exact,uniform,0.0,1
1000,2.441556227376376,19.145175988469532,2.475962947593006,1.5,1.5,50,uniform_exact,uniform,0.0,1
1000,2.441556227376376,19.145175988469532,2.475962947593006,2.628260884878466,sqrt(log n),50,uniform_exact,uniform,0.0,1
1000,2.441556227376376,19.145175988469532,2.475962947593006,3.0,3.0,50,uniform_exact,uniform,0.0,1
1000,2.441556227376376,19.145175988469532,18.561270018704153,1.5,1.5,100,is,uniform,0.007104428376548403,1
1000,2.441556227376376,19.145175988469532,18.561270018704153,2.628260884878466,sqrt(log n),100,uniform_exact,uniform,0.0,1
1000,2.441556227376376,19.145175988469532,18.561270018704153,3.0,3.0,100,uniform_exact,uniform,0.0,1
1000,0.6787566315775071,6.9795351614658365,1.8079270263764649,1.5,1.5,10,uniform_exact,uniform,0.0,0
1000,0.6787566315775071,6.9795351614658365,1.8079270263764649,2.628260884878466,sqrt(log n),10,uniform_exact,uniform,0.0,0
1000,0.6787566315775071,6.9795351614658365,1.8079270263764649,3.0,3.0,10,uniform_exact,uniform,0.0,0
1000,0.6787566315775071,6.9795351614658365,4.197808408349353,1.5,1.5,30,uniform_exact,uniform,0.0,0
1000,0.6787566315775071,6.9795351614658365,4.197808408349353,2.628260884878466,sqrt(log n),30,uniform_exact,uniform,0.0,0
1000,0.6787566315775071,6.9795351614658365,4.197808408349353,3.0,3.0,30,uniform_exact,uniform,0.0,0
1000,0.6787566315775071,6.9795351614658365,2.2286658584542063,1.5,1.5,50,uniform_exact,uniform,0.0,0
1000,0.6787566315775071,6.9795351614658365,2.2286658584542063,2.628260884878466,sqrt(log n),50,uniform_exact,uniform,0.0,0
1000,0.6787566315775071,6.9795351614658365,2.2286658584542063,3.0,3.0,50,uniform_exact,uniform,0.0,0
1000,0.6787566315775071,6.9795351614658365,7.075801438067695,1.5,1.5,100,uniform_exact,uniform,0.0,0
1000,0.6787566315775071,6.9795351614658365,7.075801438067695,2.628260884878466,sqrt(log n),100,uniform_exact,uniform,0.0,0
1000,0.6787566315775071,6.9795351614658365,7.075801438067695,3.0,3.0,100,uniform_exact,uniform,0.0,0
1000,0.6273247767797993,5.416408240314115,2.888152915595165,1.5,1.5,10,uniform_exact,uniform,0.0,0
1000,0.6273247767797993,5.416408240314115,2.888152915595165,2.628260884878466,sqrt(log n),10,uniform_exact,uniform,0.0,0
1000,0.6273247767797993,5.416408240314115,2.888152915595165,3.0,3.0,10,uniform_exact,uniform,0.0,0
1000,0.6273247767797993,5.416408240314115,2.693253587032527,1.5,1.5,30,uniform_exact,uniform,0.0,0
1000,0.6273247767797993,5.416408240314115,2.693253587032527,2.628260884878466,sqrt(log n),30,uniform_exact,uniform,0.0,0
1000,0.6273247767797993,5.416408240314115,2.693253587032527,3.0,3.0,30,uniform_exact,uniform,0.0,0
1000,0.6273247767797993,5.416408240314115,3.2275628920389616,1.5,1.5,50,uniform_exact,uniform,0.0,0
1000,0.6273247767797993,5.416408240314115,3.2275628920389616,2.628260884878466,sqrt(log n),50,uniform_exact,uniform,0.0,0
1000,0.6273247767797993,5.416408240314115,3.2275628920389616,3.0,3.0,50,uniform_exact,uniform,0.0,0
1000,0.6273247767797993,5.416408240314115,3.4753885166446628,1.5,1.5,100,uniform_exact,uniform,0.0,0
1000,0.6273247767797993,5.416408240314115,3.4753885166446628,2.628260884878466,sqrt(log n),100,uniform_exact,uniform,0.0,0
1000,0.6273247767797993,5.416408240314115,3.4753885166446628,3.0,3.0,100,uniform_exact,uniform,0.0,0
1000,0.6436184853347732,6.685255422490038,1.722930350697064,1.5,1.5,10,uniform_exact,uniform,0.0,0
1000,0.6436184853347732,6.685255422490038,1.722930350697064,2.628260884878466,sqrt(log n),10,uniform_exact,uniform,0.0,0
1000,0.6436184853347732,6.685255422490038,1.722930350697064,3.0,3.0,10,uniform_exact,uniform,0.0,0
1000,0.6436184853347732,6.685255422490038,2.8953720394628206,1.5,1.5,30,uniform_exact,uniform,0.0,0
1000,0.6436184853347732,6.685255422490038,2.8953720394628206,2.628260884878466,sqrt(log n),30,uniform_exact,uniform,0.0,0
1000,0.6436184853347732,6.685255422490038,2.8953720394628206,3.0,3.0,30,uniform_exact,uniform,0.0,0
1000,0.6436184853347732,6.685255422490038,5.21095276282547,1.5,1.5,50,uniform_exact,uniform,0.0,0
1000,0.6436184853347732,6.685255422490038,5.21095276282547,2.628260884878466,sqrt(log n),50,uniform_exact,uniform,0.0,0
1000,0.6436184853347732,6.685255422490038,5.21095276282547,3.0,3.0,50,uniform_exact,uniform,0.0,0
1000,0.6436184853347732,6.685255422490038,4.214860365482202,1.5,1.5,100,uniform_exact,uniform,0.0,0
1000,0.6436184853347732,6.685255422490038,4.214860365482202,2.628260884878466,sqrt(log n),100,uniform_exact,uniform,0.0,0
1000,0.6436184853347732,6.685255422490038,4.214860365482202,3.0,3.0,100,uniform_exact,uniform,0.0,0
1000,1.322654341020879,7.809373922547658,1.4619025907750436,1.5,1.5,10,uniform_exact,uniform,0.0,0
1000,1.322654341020879,7.809373922547658,1.4619025907750436,2.628260884878466,sqrt(log n),10,uniform_exact,uniform,0.0,0
1000,1.322654341020879,7.809373922547658,1.4619025907750436,3.0,3.0,10,uniform_exact,uniform,0.0,0
1000,1.322654341020879,7.809373922547658,1.6933919939172495,1.5,1.5,30,uniform,uniform,0.0015379535925763154,0
1000,1.322654341020879,7.809373922547658,1.6933919939172495,2.628260884878466,sqrt(log n),30,uniform,uniform,0.0015379535925763154,0
1000,1.322654341020879,7.809373922547658,1.6933919939172495,3.0,3.0,30,uniform,uniform,0.0015379535925763154,0
1000,1.322654341020879,7.809373922547658,7.571671714364656,1.5,1.5,50,uniform_exact,uniform,0.0,0
1000,1.322654341020879,7.809373922547658,7.571671714364656,2.628260884878466,sqrt(log n),50,uniform_exact,uniform,0.0,0
1000,1.322654341020879,7.809373922547658,7.571671714364656,3.0,3.0,50,uniform_exact,uniform,0.0,0
1000,1.322654341020879,7.809373922547658,7.692014974322287,1.5,1.5,100,uniform_exact,uniform,0.0,0
1000,1.322654341020879,7.809373922547658,7.692014974322287,2.628260884878466,sqrt(log n),100,uniform_exact,uniform,0.0,0
1000,1.322654341020879,7.809373922547658,7.692014974322287,3.0,3.0,100,uniform_exact,uniform,0.0,0
1000,1.2985808873964355,8.313744404611858,2.075904419197655,1.5,1.5,10,uniform_exact,uniform,0.0,0
1000,1.2985808873964355,8.313744404611858,2.075904419197655,2.628260884878466,sqrt(log n),10,uniform_exact,uniform,0.0,0
1000,1.2985808873964355,8.313744404611858,2.075904419197655,3.0,3.0,10,uniform_exact,uniform,0.0,0
1000,1.2985808873964355,8.313744404611858,3.6074195929974624,1.5,1.5,30,uniform_exact,uniform,0.0,0
1000,1.2985808873964355,8.313744404611858,3.6074195929974624,2.628260884878466,sqrt(log n),30,uniform_exact,uniform,0.0,0
1000,1.2985808873964355,8.313744404611858,3.6074195929974624,3.0,3.0,30,uniform_exact,uniform,0.0,0
1000,1.2985808873964355,8.313744404611858,6.8309917562638125,1.5,1.5,50,uniform_exact,uniform,0.0,0
1000,1.2985808873964355,8.313744404611858,6.8309917562638125,2.628260884878466,sqrt(log n),50,uniform_exact,uniform,0.0,0
1000,1.2985808873964355,8.313744404611858,6.8309917562638125,3.0,3.0,50,uniform_exact,uniform,0.0,0
1000,1.2985808873964355,8.313744404611858,8.385510165759973,1.5,1.5,100,uniform_exact,uniform,0.0,0
1000,1.2985808873964355,8.313744404611858,8.385510165759973,2.628260884878466,sqrt(log n),100,uniform_exact,uniform,0.0,0
1000,1.2985808873964355,8.313744404611858,8.385510165759973,3.0,3.0,100,uniform_exact,uniform,0.0,0
1000,1.208561744925839,7.712949719548932,5.51485110172027,1.5,1.5,10,is,uniform,0.010731383499917794,0
1000,1.208561744925839,7.712949719548932,5.51485110172027,2.628260884878466,sqrt(log n),10,uniform_exact,uniform,0.0,0
1000,1.208561744925839,7.712949719548932,5.51485110172027,3.0,3.0,10,uniform_exact,uniform,0.0,0
1000,1.208561744925839,7.712949719548932,5.865677136049236,1.5,1.5,30,uniform_exact,uniform,0.0,0
1000,1.208561744925839,7.712949719548932,5.865677136049236,2.628260884878466,sqrt(log n),30,uniform_exact,uniform,0.0,0
1000,1.208561744925839,7.712949719548932,5.865677136049236,3.0,3.0,30,uniform_exact,uniform,0.0,0
1000,1.208561744925839,7.712949719548932,5.56274138257098,1.5,1.5,50,uniform_exact,uniform,0.0,0
1000,1.208561744925839,7.712949719548932,5.56274138257098,2.628260884878466,sqrt(log n),50,uniform_exact,uniform,0.0,0
1000,1.208561744925839,7.712949719548932,5.56274138257098,3.0,3.0,50,uniform_exact,uniform,0.0,0
1000,1.208561744925839,7.712949719548932,7.117113006844799,1.5,1.5,100,uniform_exact,uniform,0.0,0
1000,1.208561744925839,7.712949719548932,7.117113006844799,2.628260884878466,sqrt(log n),100,uniform_exact,uniform,0.0,0
1000,1.208561744925839,7.712949719548932,7.117113006844799,3.0,3.0,100,uniform_exact,uniform,0.0,0
1000,2.507398434602011,12.789785607408268,7.322801355548416,1.5,1.5,10,is,uniform,0.013071910500125686,1
1000,2.507398434602011,12.789785607408268,7.322801355548416,2.628260884878466,sqrt(log n),10,uniform_exact,uniform,0.0,1
1000,2.507398434602011,12.789785607408268,7.322801355548416,3.0,3.0,10,uniform_exact,uniform,0.0,1
1000,2.507398434602011,12.789785607408268,6.1207821609705295,1.5,1.5,30,is,uniform,0.0015528444812764025,1
1000,2.507398434602011,12.789785607408268,6.1207821609705295,2.628260884878466,sqrt(log n),30,uniform_exact,uniform,0.0,1
1000,2.507398434602011,12.789785607408268,6.1207821609705295,3.0,3.0,30,uniform_exact,uniform,0.0,1
1000,2.507398434602011,12.789785607408268,3.91745460302753,1.5,1.5,50,uniform_exact,uniform,0.0,1
1000,2.507398434602011,12.789785607408268,3.91745460302753,2.628260884878466,sqrt(log n),50,uniform_exact,uniform,0.0,1
1000,2.507398434602011,12.789785607408268,3.91745460302753,3.0,3.0,50,uniform_exact,uniform,0.0,1
1000,2.507398434602011,12.789785607408268,10.983722999721904,1.5,1.5,100,is,uniform,0.01751825922575861,1
1000,2.507398434602011,12.789785607408268,10.983722999721904,2.628260884878466,sqrt(log n),100,uniform_exact,uniform,0.0,1
1000,2.507398434602011,12.789785607408268,10.983722999721904,3.0,3.0,100,uniform_exact,uniform,0.0,1
1000,2.520669114923294,12.78671987327333,7.266479159857636,1.5,1.5,10,is,uniform,0.0005598611436613807,1
1000,2.520669114923294,12.78671987327333,7.266479159857636,2.628260884878466,sqrt(log n),10,uniform_exact,uniform,0.0,1
1000,2.520669114923294,12.78671987327333,7.266479159857636,3.0,3.0,10,uniform_exact,uniform,0.0,1
1000,2.520669114923294,12.78671987327333,15.32052294572657,1.5,1.5,30,is,uniform,0.012048868421385719,1
1000,2.520669114923294,12.78671987327333,15.32052294572657,2.628260884878466,sqrt(log n),30,is,uniform,0.012048868421385719,1
1000,2.520669114923294,12.78671987327333,15.32052294572657,3.0,3.0,30,uniform_exact,uniform,0.0,1
1000,2.520669114923294,12.78671987327333,13.373193783561538,1.5,1.5,50,is,uniform,0.002586742057333798,1
1000,2.520669114923294,12.78671987327333,13.373193783561538,2.628260884878466,sqrt(log n),50,uniform_exact,uniform,0.0,1
1000,2.520669114923294,12.78671987327333,13.373193783561538,3.0,3.0,50,uniform_exact,uniform,0.0,1
1000,2.520669114923294,12.78671987327333,18.78944374431852,1.5,1.5,100,is,uniform,0.002300667085298122,1
1000,2.520669114923294,12.78671987327333,18.78944374431852,2.628260884878466,sqrt(log n),100,uniform_exact,uniform,0.0,1
